Location_Category,Number_of_Drivers,Number_of_Riders,Revenue,Total_Cost,Total_Profit,Revenue_Per_Minute,Profit_Per_Minute,Cost_Per_Transaction,Revenue_Per_Transaction
Rural,30,49,16103.133080003341,328.63536897966003,15774.497711023681,233.3787402899035,228.61590885541568,6.706844264891021,328.63536897966003
Rural,50,83,31232.904984856843,376.3000600585162,30856.60492479833,312.32904984856845,308.5660492479833,4.533735663355617,376.3000600585162
Urban,5,88,6177.934696301059,70.20380336705749,6107.7308929340015,228.8123961592985,226.2122552938519,0.7977704928074715,70.20380336705749
Suburban,71,90,40651.63784730967,451.6848649701074,40199.952982339564,243.42298112161478,240.71828133137464,5.018720721890082,451.68486497010747
Rural,5,65,19591.25524013281,301.40392677127403,19289.851313361538,164.63239697590598,162.09959086858436,4.6369834887888315,301.40392677127403
Urban,28,73,11197.913191617221,153.39607111804412,11044.517120499177,211.28138097390982,208.38711548111655,2.101316042712933,153.39607111804412
Suburban,62,85,28871.295856505858,339.66230419418656,28531.633552311672,253.2569811974198,250.27748730097957,3.9960271081669005,339.66230419418656
Rural,27,65,47673.76488275814,733.4425366578176,46940.32234610033,294.28249927628485,289.7550762104959,11.283731333197194,733.4425366578176
Urban,42,74,15083.892192549845,203.8363809804033,14880.055811569442,195.89470379934863,193.2474780723304,2.754545688924369,203.8363809804033
Rural,7,41,11664.863203006425,284.5088586099128,11380.354344396512,176.7403515607034,172.42961127873502,6.939240453900313,284.5088586099128
Urban,23,79,38876.96321036782,492.1134583590864,38384.84975200874,237.05465372175502,234.05396190249232,6.22928428302641,492.1134583590864
Urban,7,53,4568.1325299567325,86.19117981050438,4481.941350146228,456.8132529956732,448.19413501462276,1.626248675669894,86.19117981050438
Urban,14,35,25475.83306672699,727.8809447636283,24747.952121963364,145.57618895272566,141.4168692683621,20.796598421817954,727.8809447636283
Rural,40,53,8408.590007248747,158.65264164620277,8249.937365602545,280.28633357495823,274.99791218675153,2.9934460687962785,158.6526416462028
Urban,23,36,1602.90131805407,44.52503661261306,1558.376281441457,114.49295128957644,111.31259153153265,1.236806572572585,44.52503661261306
Urban,25,38,17192.181421495927,452.4258268814717,16739.755594614457,134.31391735543693,130.77934058292544,11.90594281267031,452.4258268814718
Rural,36,52,7937.3049191649325,152.64047921471024,7784.664439950222,220.4806921990259,216.24067888750616,2.93539383105212,152.64047921471024
Suburban,64,91,38240.43577038943,420.2245689053783,37820.211201484046,398.3378726082232,393.9605333487921,4.617852405553608,420.2245689053783
Urban,5,87,13168.25915768906,151.35930066309265,13016.899857025968,313.52997994497764,309.92618707204684,1.7397620765872719,151.35930066309265
Suburban,20,96,23258.10870632173,242.27196569085137,23015.83674063088,327.5789958636864,324.16671465677297,2.523666309279702,242.27196569085137
Urban,59,83,9881.030012724748,119.0485543701777,9761.98145835457,318.7429036362822,314.9026276888571,1.4343199321708155,119.04855437017768
Rural,23,48,22683.33795901208,472.56954081275165,22210.768418199328,130.3640112586901,127.6480943574674,9.845198766932326,472.56954081275165
Suburban,19,65,21752.207789339835,334.6493506052282,21417.558438734606,226.58549780562328,223.09956707015215,5.1484515477727415,334.6493506052282
Suburban,29,79,32080.756527172667,406.0855256604135,31674.671001512255,252.60438210372178,249.40685827962406,5.140323109625488,406.0855256604135
Suburban,22,100,55136.5137615676,551.365137615676,54585.14862395192,391.0391046919688,387.1287136450491,5.513651376156759,551.365137615676
Suburban,63,73,38983.328204859055,534.0181945871103,38449.31001027195,302.196342673326,298.0566667462942,7.315317734070004,534.0181945871103
Rural,67,79,39597.6677043305,501.2363000548165,39096.43140427569,262.23620996245364,258.91676426672643,6.344763291833121,501.23630005481647
Rural,55,88,14045.408839601001,159.60691863182956,13885.801920969172,540.2080322923462,534.0693046526604,1.8137149844526086,159.60691863182956
Suburban,34,76,27344.879872744747,359.8010509571677,26985.078821787578,265.4842706091723,261.9910565222095,4.734224354699575,359.8010509571677
Suburban,30,49,17084.808560183516,348.6695624527248,16736.13899773079,200.99774776686488,196.8957529144799,7.115705356178057,348.6695624527248
Rural,64,100,49050.407597042395,490.5040759704239,48559.903521071974,426.52528345254257,422.26003061801714,4.905040759704239,490.50407597042397
Rural,26,87,42254.44183767529,485.683239513509,41768.75859816178,358.0884901497906,353.97253049289645,5.582565971419644,485.683239513509
Rural,5,22,9348.40522432152,424.9275101964327,8923.477714125087,94.42833559920726,90.13613852651604,19.314886827110577,424.9275101964327
Rural,11,21,849.300703710698,40.442890652890384,808.8578130578077,70.77505864255816,67.4048177548173,1.925851935851923,40.442890652890384
Suburban,57,93,24033.51712114983,258.424915281181,23775.09220586865,300.4189640143729,297.1886525733581,2.7787625299051717,258.424915281181
Rural,15,28,14334.022947826568,511.929390993806,13822.093556832762,80.9831804961953,78.09092404990261,18.28319253549307,511.929390993806
Urban,7,97,42849.42999260764,441.74670095471794,42407.683291652924,291.49272103814724,288.48764143981583,4.554089700564102,441.74670095471794
Urban,12,48,8424.866608255084,175.5180543386476,8249.348553916438,263.2770815079714,257.7921423098887,3.6566261320551585,175.5180543386476
Urban,37,70,46100.83993707605,658.5834276725151,45442.25650940354,274.4097615302146,270.489622079783,9.40833468103593,658.5834276725151
Rural,12,78,23344.697462789758,299.2909931126892,23045.40646967707,245.7336575030501,242.58322599660073,3.837064014265246,299.2909931126892
Rural,7,25,12370.069980474247,494.8027992189699,11875.267181255278,85.90326375329339,82.46713320316165,19.792111968758796,494.8027992189699
Urban,9,24,5364.456286820096,223.51901195083732,5140.9372748692585,77.74574328724776,74.50633731694577,9.313292164618222,223.51901195083732
Rural,37,92,39980.53667555199,434.5710508212173,39545.96562473078,388.1605502480776,383.9414138323377,4.723598378491492,434.57105082121734
Rural,33,43,27108.421254714463,630.4284012724294,26477.992853442032,170.49321543845574,166.528256939887,14.66112561098673,630.4284012724294
Urban,23,96,42732.039467375515,445.1254111184949,42286.91405625702,474.8004385263946,469.854600625078,4.636723032484322,445.1254111184949
Rural,46,88,31854.72584417539,361.98552095653855,31492.74032321885,442.42674783576933,437.3991711558174,4.113471829051575,361.98552095653855
Suburban,43,83,22184.422360733573,267.28219711727195,21917.140163616303,352.13368826561225,347.8911137081953,3.220267435147855,267.28219711727195
Urban,29,50,25947.73814801302,518.9547629602604,25428.78338505276,181.45271432176938,177.823660035334,10.379095259205208,518.9547629602604
Urban,75,97,55822.864569954494,575.4934491747886,55247.3711207797,342.47156177886194,338.94092712134784,5.932922156441119,575.4934491747886
Suburban,24,84,29353.230164574416,349.4432162449335,29003.78694832948,341.3166298206327,337.25333660848236,4.160038288630161,349.4432162449335
Suburban,40,68,18987.977703251272,279.2349662242834,18708.742737026987,279.2349662242834,275.12856966216157,4.106396562121815,279.2349662242834
Urban,30,77,53110.62029197836,689.7483154802385,52420.87197649812,296.70737593284,292.8540333882577,8.957770330912188,689.7483154802385
Urban,67,82,7278.5613745707715,88.76294359232648,7189.798430978445,220.56246589608398,217.87267972661954,1.08247492185764,88.76294359232648
Suburban,8,21,13057.723339418348,621.7963494961118,12435.926989922236,76.36095520127688,72.72471923931133,29.609349976005326,621.7963494961118
Rural,24,75,23071.646205397425,307.621949405299,22764.024255992124,320.4395306305198,316.1670035554462,4.1016259920706535,307.621949405299
Urban,9,61,10517.042407254161,172.41053126646165,10344.6318759877,328.65757522669253,323.2697461246156,2.8264021519092073,172.41053126646165
Suburban,13,90,39982.07718806363,444.2453020895959,39537.83188597403,317.31807292113996,313.7923165553495,4.936058912106621,444.2453020895959
Suburban,21,100,55689.671183754355,556.8967118375435,55132.77447191681,341.6544244402108,338.23788019580866,5.5689671183754355,556.8967118375435
Suburban,31,93,33045.18551961576,355.3245754797394,32689.860944136024,327.18005464966103,323.66198954590124,3.820694359997198,355.3245754797394
Urban,14,92,43699.791993527375,474.99773906008016,43224.79425446729,328.5698646129878,324.99845304110744,5.163018902826958,474.99773906008016
Rural,12,61,35500.24506719837,581.9712306098094,34918.27383658856,199.4395790292043,196.17007773364358,9.54051197720999,581.9712306098093
Suburban,12,53,35162.28805356055,663.4393972369916,34498.84865632356,228.32654580234123,224.01849776833478,12.517724476169652,663.4393972369916
Urban,21,55,28570.82208060817,519.469492374694,28051.352588233476,213.21509015379232,209.3384521509961,9.444899861358072,519.469492374694
Rural,45,57,22668.441158409758,397.6919501475396,22270.74920826222,202.39679605722998,198.8459750737698,6.9770517569743795,397.6919501475396
Suburban,8,34,13195.81581635205,388.1122298927073,12807.703586459342,101.50627551040039,98.52079681891801,11.415065585079628,388.1122298927073
Suburban,11,50,29555.003797863712,591.1000759572743,28963.903721906438,205.2430819296091,201.13822029101692,11.822001519145486,591.1000759572743
Rural,22,35,20537.960215993782,586.7988633141081,19951.161352679675,118.0342541149068,114.6618468544809,16.765681808974517,586.7988633141081
Suburban,14,43,27903.118945715567,648.9097429236178,27254.20920279195,208.23223093817586,203.38962091635784,15.090924254037624,648.9097429236178
Suburban,25,50,37316.95662298728,746.3391324597457,36570.61749052753,212.02816263060956,207.78759937799734,14.926782649194912,746.3391324597455
Urban,19,55,30530.372826943018,555.0976877626003,29975.275139180416,236.66955679800787,232.366473947135,10.092685232047279,555.0976877626003
Urban,67,93,38865.92214011787,417.91314129159,38448.008998826284,446.7347372427342,441.9311379175435,4.49368969130742,417.91314129159
Urban,69,94,9193.288004371338,97.80093621671637,9095.487068154622,510.73822246507433,505.30483711970123,1.0404354916671954,97.80093621671635
Urban,60,70,13516.237839914991,193.0891119987856,13323.148727916205,314.33111255616257,309.8406680910745,2.758415885696937,193.0891119987856
Suburban,25,36,17728.704419258225,492.4640116460618,17236.240407612164,134.30836681256233,130.5775788455467,13.679555879057272,492.4640116460618
Suburban,9,37,15126.178266368226,408.81562882076287,14717.362637547463,121.98530859974376,118.68840836731825,11.049071049209807,408.81562882076287
Urban,46,68,24763.002046925292,364.1617948077249,24398.840252117567,213.47415557694217,210.3348297596342,5.355320511878308,364.1617948077249
Suburban,15,77,17605.549336233318,228.64349787316,17376.90583836016,266.75074751868664,263.286452096366,2.969396076274805,228.64349787316
Suburban,12,27,18034.553556185947,667.9464280068869,17366.60712817906,121.03727218916742,116.55441025623531,24.73875659284766,667.9464280068869
Suburban,56,90,36930.84380693904,410.34270896598935,36520.50109797305,405.83344842790154,401.32418788981374,4.559363432955437,410.34270896598935
Suburban,23,46,32679.286151747925,710.4192641684332,31968.86688757949,193.36855711093446,189.16489282591414,15.443897047139853,710.4192641684332
Urban,80,96,17011.49431941352,177.20306582722415,16834.291253586296,243.02134742019314,240.48987505123281,1.8458652690335848,177.20306582722415
Rural,6,80,5946.2703820596,74.32837977574499,5871.942002283855,247.76126591915,244.6642500951606,0.9291047471968124,74.32837977574499
Suburban,31,80,31384.220804242024,392.3027600530253,30991.918044189,247.1198488522994,244.03085074164565,4.903784500662816,392.3027600530253
Suburban,25,64,10791.052435506928,168.61019430479575,10622.442241202132,291.65006582451156,287.0930335460036,2.6345342860124337,168.61019430479575
Rural,42,57,33473.713826463725,587.2581373063812,32886.455689157345,200.44140015846543,196.92488436621164,10.302774338708442,587.2581373063812
Rural,7,52,29326.977017954923,563.9803272683639,28762.99669068656,162.92765009974957,159.79442605936978,10.845775524391614,563.9803272683639
Urban,56,69,24311.977379721484,352.3474982568331,23959.62988146465,209.58601189415072,206.54853346090215,5.106485481983088,352.3474982568331
Suburban,54,67,27825.604975560185,415.3075369486595,27410.297438611527,252.96004523236533,249.1845221691957,6.198619954457604,415.3075369486595
Rural,7,25,5105.396082434475,204.215843297379,4901.180239137096,85.08993470724126,81.6863373189516,8.16863373189516,204.215843297379
Rural,35,80,25572.16560541348,319.6520700676685,25252.51353534581,323.69829880270225,319.6520700676685,3.995650875845856,319.6520700676685
Suburban,6,73,26429.8931436366,362.05333073474793,26067.839812901853,372.2520161075577,367.1526734211529,4.959634667599286,362.05333073474793
Urban,6,24,9299.412907416461,387.4755378090192,8911.937369607442,87.73031044732511,84.07488084535322,16.144814075375802,387.4755378090192
Rural,14,37,12907.572052807966,348.8532987245396,12558.718754083426,151.8537888565643,147.74963240098148,9.428467533095665,348.8532987245396
Rural,6,27,19772.05984274774,732.2985126943609,19039.76133005338,125.93668689648243,121.27236515957567,27.12216713682818,732.2985126943609
Urban,11,23,7904.45906789075,343.6721333865543,7560.786934504195,59.43202306684774,56.84802206394132,14.942266668980622,343.6721333865543
Rural,8,42,25188.082635968247,599.7162532373392,24588.366382730906,151.73543756607378,148.12268905259583,14.278958410412837,599.7162532373392
Urban,39,74,35871.83587729489,484.75453888236336,35387.08133841253,207.35165246991266,204.54960311221114,6.550737011923829,484.7545388823634
Urban,30,68,39518.29904583578,581.1514565564086,38937.147589279375,294.91267944653566,290.5757282782043,8.54634494935895,581.1514565564086
Suburban,9,59,35598.544691961935,603.3651642705413,34995.17952769139,254.27531922829954,249.9655680549385,10.226528207975276,603.3651642705413
Rural,75,89,32917.06309241637,369.8546414878244,32547.208450928545,299.2460281128761,295.8837131902595,4.155670129076679,369.8546414878244
Suburban,35,81,57419.29151402702,708.8801421484817,56710.41137187854,329.9959282415346,325.92190443608354,8.751606693191132,708.8801421484817
Suburban,8,33,6792.63916678693,205.83755050869485,6586.801616278235,121.29712797833804,117.62145743353992,6.237501530566511,205.83755050869485
Urban,28,75,51342.0527481233,684.5607033083106,50657.49204481499,314.98191870014296,310.7821597841411,9.127476044110809,684.5607033083106
Suburban,48,87,39433.109299383425,453.2541298779704,38979.855169505456,243.4142549344656,240.61638993521888,5.209817584804258,453.2541298779704
Suburban,37,56,23104.750926949222,412.5848379812361,22692.166088967984,177.72885328422478,174.55512376129218,7.367586392522073,412.5848379812361
Urban,32,75,33033.31783019304,440.4442377359072,32592.87359245713,344.09706073117746,339.50909992142846,5.872589836478763,440.44423773590717
Rural,54,99,23922.430426390212,241.6407113776789,23680.78971501253,392.17099059656084,388.2096674592218,2.4408152664412013,241.6407113776789
Rural,16,33,6642.653552493524,201.29253189374316,6441.361020599781,132.8530710498705,128.82722041199563,6.099773693749793,201.29253189374316
Rural,28,41,9022.096752011566,220.05114029296504,8802.045611718602,200.49103893359037,195.60101359374673,5.367100982755245,220.05114029296504
Suburban,19,55,38660.237878093474,702.9134159653358,37957.32446212814,223.4695831103669,219.40649978108752,12.78024392664247,702.9134159653358
Rural,51,93,40122.214403792605,431.42166025583447,39690.79274353677,445.8023822643623,441.0088082615196,4.638942583396069,431.42166025583447
Urban,35,54,25210.58477748638,466.8626810645626,24743.722096421818,262.6102580988165,257.7471051710606,8.645605204899308,466.8626810645626
Urban,20,34,15134.29627967286,445.1263611668488,14689.169918506012,95.7866853143852,92.9694298639621,13.091951799024965,445.1263611668488
Suburban,18,86,37980.855713678335,441.6378571357946,37539.21785654254,301.4353628069709,297.93030044875036,5.135323920183658,441.6378571357946
Suburban,27,85,56909.28599180875,669.5210116683382,56239.76498014041,362.4795286102468,358.2150635677733,7.876717784333391,669.5210116683382
Suburban,5,74,26224.505651315267,354.3852115042604,25870.120439811006,195.70526605459153,193.06060029709707,4.788989344652167,354.3852115042604
Rural,53,63,30851.88903081677,489.7125242986789,30362.176506518088,176.2965087475244,173.49815146581764,7.773214671407602,489.7125242986789
Suburban,13,55,12241.272010195937,222.56858200356248,12018.703428192373,306.0318002548984,300.4675857048093,4.046701490973863,222.56858200356248
Suburban,66,100,41225.56067980849,412.2556067980849,40813.30507301041,388.92038377177823,385.03117993406045,4.122556067980849,412.2556067980849
Urban,27,51,24083.002499115915,472.21573527678265,23610.786763839133,158.4408059152363,155.3341234463101,9.25913206425064,472.21573527678265
Urban,10,37,6657.775572570318,179.93988033973832,6477.83569223058,151.31308119477995,147.2235384597859,4.863240009182117,179.93988033973832
Suburban,71,99,30582.204179000404,308.9111533232364,30273.29302567717,305.82204179000405,302.7329302567717,3.120314680032691,308.9111533232364
Rural,24,54,16540.969134642222,306.3142432341152,16234.654891408107,162.16636406511984,159.1632832490991,5.672485985816949,306.3142432341152
Rural,7,30,6733.946348790475,224.46487829301583,6509.481470497459,97.5934253447895,94.34031116662983,7.482162609767195,224.46487829301583
Urban,56,84,8490.198063475746,101.07378646994935,8389.124277005796,566.0132042317164,559.2749518003864,1.2032593627374923,101.07378646994935
Suburban,14,49,31041.334484739124,633.4966221375331,30407.83786260159,236.9567517919017,232.12089971451596,12.928502492602716,633.4966221375331
Urban,10,86,5407.257975334146,62.87509273644356,5344.3828825977025,300.403220851897,296.9101601443168,0.7311057294935298,62.875092736443555
Rural,24,48,4417.4902589323065,92.03104706108972,4325.459211871217,152.32725030801058,149.1537659265937,1.9173134804393692,92.03104706108972
Urban,18,67,7151.304806975823,106.7358926414302,7044.568914334393,325.059309407992,320.20767792429064,1.5930730244989582,106.7358926414302
Rural,16,100,56067.03257140984,560.6703257140985,55506.362245695746,343.9695249779745,340.5298297281948,5.6067032571409845,560.6703257140985
Rural,7,79,25509.105490146743,322.9000694955284,25186.205420651215,255.09105490146743,251.86205420651214,4.087342651842132,322.9000694955284
Rural,9,99,28941.59673261805,292.33936093553586,28649.257371682514,263.10542484198226,260.44779428802286,2.9529228377326855,292.33936093553586
Urban,24,34,8253.558378165946,242.75171700488076,8010.806661161066,85.08823070274171,82.58563568207285,7.139756382496493,242.75171700488076
Urban,21,54,23910.1000522996,442.7796305981407,23467.32042170146,175.8095592080853,172.5538266301578,8.199622788854457,442.7796305981407
Suburban,43,77,38927.09716721067,505.54671645728143,38421.550450753384,297.1534134901578,293.29427825002585,6.5655417721724865,505.5467164572814
Urban,21,80,37993.372943413415,474.9171617926677,37518.455781620745,260.2285818042015,256.97572453164895,5.936464522408346,474.9171617926677
Urban,54,74,45690.16620418571,617.434678434942,45072.73152575077,310.8174571713314,306.6172212636107,8.34371187074246,617.434678434942
Urban,38,57,16806.75608695062,294.8553699465021,16511.90071700412,262.60556385860343,257.99844870318935,5.172901227131615,294.8553699465021
Urban,66,97,69594.3302358883,717.467322019467,68876.86291386883,463.96220157258864,459.1790860924588,7.396570330097598,717.4673220194669
Suburban,14,52,13882.815284736987,266.9772170141728,13615.838067722814,210.3456861323786,206.300576783679,5.134177250272554,266.9772170141728
Rural,37,51,19551.930030647865,383.3711770715268,19168.558853576338,195.51930030647864,191.68558853576337,7.5170819033632705,383.37117707152674
Urban,52,87,23179.724758478078,266.4336179135411,22913.291140564535,351.2079508860315,347.1710778873414,3.0624553783165647,266.4336179135411
Suburban,42,91,30611.88971113975,336.39439243010713,30275.495318709643,355.95220594348547,352.0406432408098,3.696641675056122,336.39439243010713
Rural,34,85,65013.04522723846,764.8593556145701,64248.185871623886,398.8530382039169,394.16064951916496,8.998345360171413,764.8593556145701
Rural,21,57,33555.56824717182,588.6941797749441,32966.87406739687,237.98275352604125,233.8076174992686,10.32796806622709,588.6941797749441
Urban,8,28,8546.794694612474,305.2426676647312,8241.552026947742,147.35852921745644,142.09572460254728,10.90152384516897,305.2426676647312
Urban,30,58,14869.680612063321,256.37380365626416,14613.306808407056,198.26240816084427,194.84409077876074,4.42023799407352,256.37380365626416
Rural,9,31,14291.59980615481,461.0193485856391,13830.58045756917,125.36491058030536,121.32088120674712,14.871591889859324,461.0193485856391
Suburban,11,27,15707.176679499982,581.7472844259253,15125.429395074058,109.07761582986099,105.03770413245873,21.546195719478714,581.7472844259253
Urban,75,90,42529.19318400972,472.5465909334413,42056.64659307628,401.21880362273316,396.76081691581396,5.2505176770382365,472.5465909334413
Suburban,8,54,30968.112879354263,573.4835718398938,30394.62930751437,184.33400523425158,180.92041254472838,10.620066145183218,573.4835718398938
Suburban,9,23,4424.855510511781,192.3850221961644,4232.470488315616,130.14280913269945,124.48442612692989,8.364566182441932,192.38502219616439
Urban,64,94,69939.38222718681,744.0359811402852,69195.34624604652,421.3215796818483,416.83943521714775,7.915276395109418,744.0359811402852
Suburban,20,86,35454.14182319014,412.25746306035046,35041.88436012979,322.31038021081946,318.562585092089,4.793691430934308,412.25746306035046
Suburban,55,79,14975.284632691399,189.5605649707772,14785.724067720621,311.9850965144041,308.0359180775129,2.3995008224149013,189.5605649707772
Urban,13,73,26064.173469512258,357.0434721850994,25707.12999732716,289.6019274390251,285.63477774807956,4.891006468289033,357.0434721850994
Urban,23,74,30870.88305795545,417.1740953777763,30453.70896257767,311.8271015955096,307.6132218442189,5.637487775375356,417.1740953777763
Urban,11,26,8185.962468298396,314.84471031916905,7871.117757979227,118.63713722171588,114.07417040549603,12.109411935352655,314.84471031916905
Urban,30,99,62365.50551249092,629.9546011362719,61735.55091135465,389.78440945306824,385.84719319596655,6.363177789255271,629.9546011362719
Urban,42,80,37884.94032028358,473.5617540035448,37411.37856628004,289.1980177120884,285.5830424906873,5.91952192504431,473.56175400354476
Rural,35,78,24794.71471205197,317.88095784682014,24476.83375420515,247.9471471205197,244.76833754205148,4.075396895472053,317.88095784682014
Urban,6,63,8347.450827979184,132.49921949173307,8214.951608487452,347.81045116579935,342.2896503536438,2.103162214154493,132.49921949173307
Rural,8,25,10769.646274453858,430.7858509781543,10338.860423475704,93.6490980387292,89.90313411718003,17.23143403912617,430.7858509781543
Urban,50,100,35022.658355417676,350.2265835541767,34672.4317718635,275.7689634284856,273.0112737942008,3.5022658355417673,350.2265835541768
Urban,8,46,21455.66404879602,466.42747932165264,20989.236569474368,191.56842900710734,187.40389794173544,10.139727811340276,466.42747932165264
Urban,29,59,38452.092952632745,651.7303890276737,37800.36256360507,265.18684794919136,260.69215561106944,11.046277780130064,651.7303890276736
Rural,11,21,5593.309538162398,266.34807324582846,5326.96146491657,114.1491742482122,108.71349928401162,12.683241583134688,266.34807324582846
Rural,7,64,17048.664113337654,266.38537677090085,16782.278736566754,266.38537677090085,262.2231052588555,4.162271512045326,266.38537677090085
Suburban,22,52,15797.767774196305,303.803226426852,15493.964547769454,156.4135423187753,153.40558958187577,5.842369738977923,303.803226426852
Suburban,56,100,46196.61913503604,461.9661913503604,45734.65294368568,273.3527759469588,270.61924818748923,4.619661913503604,461.96619135036036
Rural,72,83,16687.775866433036,201.0575405594342,16486.7183258736,370.8394636985119,366.37151835274665,2.422380006740171,201.05754055943416
Rural,10,89,8385.085817708197,94.21444738997974,8290.871370318218,645.006601362169,637.7593361783245,1.0585892965166264,94.21444738997974
Rural,37,100,54685.74476673242,546.8574476673242,54138.8873190651,385.11087863896074,381.25976985257114,5.4685744766732425,546.8574476673242
Urban,7,71,20785.024939343886,292.74683013160404,20492.278109212282,346.41708232239813,341.53796848687136,4.1231947905859725,292.74683013160404
Suburban,26,94,14185.167540031855,150.90603765991335,14034.26150237194,354.6291885007964,350.85653755929854,1.6053833793607803,150.90603765991335
Urban,23,52,27815.144937270597,534.90663340905,27280.238303861548,207.575708487094,203.58386793926528,10.286666027097114,534.90663340905
Urban,15,27,8512.165882141608,315.2654030422818,8196.900479099326,82.64238720525833,79.58155804950802,11.6764964089734,315.2654030422818
Urban,62,88,52908.770344515986,601.2360266422271,52307.53431787376,326.59734780565424,322.8860143078627,6.832227575479854,601.2360266422271
Suburban,38,48,33670.539501673804,701.4695729515377,32969.06992872227,221.516707247854,216.90177584685702,14.613949436490367,701.4695729515375
Suburban,35,53,20776.4178849901,392.0078846224547,20384.410000367647,236.0956577839784,231.64102273145053,7.396375181555749,392.0078846224547
Suburban,12,31,10286.963272376446,331.8375249153692,9955.125747461077,97.97107878453758,94.81072140439122,10.704436287592555,331.8375249153692
Suburban,34,56,17221.45202823463,307.5259290756184,16913.926099159013,142.32604982012091,139.7845132161902,5.491534447778901,307.5259290756184
Rural,35,48,3277.0437599729585,68.27174499943663,3208.772014973522,126.04014461434456,123.41430826821238,1.4223280208215965,68.27174499943663
Suburban,66,93,71185.89661650328,765.4397485645513,70420.45686793873,395.4772034250182,391.2247603774374,8.230534930801626,765.4397485645513
Rural,18,49,8249.948173102473,168.36628924698925,8081.581883855484,133.06368021133022,130.3480949008949,3.436046719326311,168.36628924698925
Rural,33,72,25327.700565733903,351.7736189685264,24975.926946765376,191.87651943737805,189.21156777852556,4.8857447078962,351.7736189685264
Suburban,11,62,22527.43668388613,363.3457529659053,22164.090930920225,317.2878406181145,312.17029480169333,5.860415370417828,363.3457529659053
Suburban,15,39,7866.8723750495465,201.7146762833217,7665.157698766225,207.02295723814595,201.7146762833217,5.1721711867518385,201.7146762833217
Urban,56,67,8136.479934248695,121.43999901863724,8015.039935230057,353.7599971412476,348.47999718391554,1.8125372987856305,121.43999901863724
Urban,15,88,52692.202050850596,598.7750233051204,52093.42702754548,384.6146135098584,380.2439929017918,6.804261628467277,598.7750233051204
Urban,16,29,10762.604355025593,371.1242881043308,10391.480066921262,134.5325544378199,129.89350083651578,12.797389244976923,371.1242881043308
Urban,24,100,17366.696747925595,173.66696747925593,17193.029780446337,310.1195847843856,307.0183889365417,1.7366696747925594,173.66696747925596
Suburban,43,98,52774.815744634594,538.5185280064754,52236.29721662812,405.9601211125738,401.81767089713935,5.495087020474239,538.5185280064754
Rural,10,35,9868.689845209821,281.9625670059949,9586.727278203827,131.58253126946428,127.82303037605102,8.056073343028427,281.9625670059949
Rural,14,58,14964.838661921054,258.01445968829404,14706.82420223276,157.52461749390582,154.80867581297642,4.448525167039552,258.01445968829404
Urban,7,22,10476.443915379274,476.2019961536034,10000.241919225671,106.90248893244157,102.04328489005786,21.645545279709243,476.2019961536034
Suburban,37,84,10470.222271828492,124.64550323605349,10345.576768592438,373.93650970816043,369.4848845925871,1.4838750385244464,124.64550323605347
Suburban,14,91,10111.25705964258,111.11271494112724,10000.144344701452,532.1714241917147,526.3233865632343,1.2210188455068927,111.11271494112725
Urban,29,56,23621.76252282103,421.8171879075184,23199.94533491351,188.97410018256824,185.5995626793081,7.532449784062829,421.8171879075184
Rural,21,97,13002.948405661678,134.0510144913575,12868.897391170321,565.3455828548556,559.5172778769705,1.3819692215603867,134.0510144913575
Urban,47,57,7546.985121129373,132.4032477391118,7414.581873390261,251.5661707043124,247.1527291130087,2.322863995423014,132.4032477391118
Suburban,27,94,51510.25746840291,547.9814624298182,50962.27600597309,299.4782410953658,296.29230236030867,5.8295900258491296,547.9814624298182
Suburban,6,84,23685.33264470486,281.96824577029594,23403.364398934566,348.31371536330676,344.1671235137436,3.356764830598761,281.96824577029594
Rural,11,40,7298.6528575300745,182.46632143825187,7116.186536091823,208.53293878657357,203.31961531690922,4.561658035956297,182.46632143825187
Suburban,36,65,20395.324726938292,313.7742265682814,20081.55050037001,234.42901984986543,230.82241954448287,4.827295793358175,313.7742265682814
Urban,22,35,14801.033135901607,422.8866610257602,14378.146474875846,127.59511324053109,123.94953857651592,12.082476029307434,422.8866610257602
Urban,30,40,21187.868588507255,529.6967147126813,20658.171873794574,148.16691320634445,144.46274037618582,13.242417867817034,529.6967147126813
Urban,45,61,1585.6004163531097,25.993449448411635,1559.606966904698,158.56004163531097,155.9606966904698,0.42612212210510875,25.993449448411635
Urban,14,50,17578.49787621544,351.5699575243088,17226.92791869113,161.27062271757282,158.04521026322138,7.031399150486176,351.5699575243088
Suburban,25,98,15159.341648469723,154.68715967826247,15004.65448879146,252.65569414116206,250.077574813191,1.5784404048802294,154.68715967826247
Suburban,37,54,5755.972442894923,106.59208227583191,5649.380360619091,359.7482776809327,353.0862725386932,1.9739274495524428,106.59208227583191
Rural,13,37,4890.163012966418,132.1665679180113,4757.996445048407,139.71894322761196,135.94275557281162,3.572069403189495,132.1665679180113
Urban,41,78,5945.546975297514,76.224961221763,5869.322014075751,270.2521352407961,266.78736427617054,0.977243092586705,76.224961221763
Rural,21,84,50310.96335851324,598.9400399823005,49712.02331853094,344.5956394418715,340.49331040089686,7.1302385712178635,598.9400399823005
Suburban,32,44,24778.639580950756,563.1508995670627,24215.488681383693,147.49190226756403,144.13981357966483,12.798884081069605,563.1508995670627
